case_id,timestamp,activity,usuario,recurso
case_090,2026-03-06 12:26:37,LogonOff,usuario_15,update.microsoft.com
case_162,2026-03-03 17:39:13,LogonSuccess,usuario_21,\Device\Pipe
case_162,2026-03-03 17:45:52,ImageLoad,usuario_21,HKLM\Software
case_162,2026-03-03 17:50:29,ProcessCreate,usuario_21,-
case_162,2026-03-03 17:56:49,ImageLoad,usuario_21,\Windows\System32
case_162,2026-03-03 17:59:08,FileCreate,usuario_21,\Windows\System32
case_162,2026-03-03 18:04:43,ProcessCreate,usuario_21,D:\backup
case_162,2026-03-03 18:06:06,ProcessExit,usuario_21,\\fileserver\rh
case_162,2026-03-03 18:08:27,NetworkConnect,usuario_21,\Users\Documents
case_162,2026-03-03 18:12:26,ProcessCreate,usuario_21,D:\backup
case_162,2026-03-03 18:14:50,NetworkConnect,usuario_21,-
case_162,2026-03-03 18:15:50,ProcessExit,usuario_21,\Windows\System32
case_162,2026-03-03 18:17:20,ImageLoad,usuario_21,\\fileserver\financeiro
case_162,2026-03-03 18:21:55,NetworkConnect,usuario_21,\\fileserver\rh
case_162,2026-03-03 18:23:58,NetworkConnect,usuario_21,C:\temp
case_162,2026-03-03 18:27:30,DnsQuery,usuario_21,HKLM\Software
case_162,2026-03-03 18:33:18,DnsQuery,usuario_21,\Windows\System32
case_162,2026-03-03 18:35:39,PowerShellExec,usuario_21,\Users\Documents
case_162,2026-03-03 18:41:05,FileModify,usuario_21,cdn.contoso.com
case_162,2026-03-03 18:47:43,FileRead,usuario_21,\\fileserver\financeiro
case_162,2026-03-03 18:49:11,RemoteThread,usuario_21,\\fileserver\rh
case_162,2026-03-03 18:52:13,PrintJob,usuario_21,\Device\Pipe
case_162,2026-03-03 18:52:53,LogonOff,usuario_21,update.microsoft.com
case_194,2026-03-05 12:05:44,LogonSuccess,usuario_02,D:\backup
case_194,2026-03-05 12:09:18,ProcessCreate,usuario_02,\\fileserver\rh
case_194,2026-03-05 12:15:35,FileCreate,usuario_02,C:\temp
case_194,2026-03-05 12:17:05,ImageLoad,usuario_02,-
case_194,2026-03-05 12:21:20,ImageLoad,usuario_02,\Users\Public
case_194,2026-03-05 12:22:44,ServiceQuery,usuario_02,\\fileserver\financeiro
case_194,2026-03-05 12:24:19,PowerShellExec,usuario_02,D:\backup
case_194,2026-03-05 12:29:38,ProcessExit,usuario_02,8.8.8.8
case_194,2026-03-05 12:35:24,RegistryModify,usuario_02,cdn.contoso.com
case_194,2026-03-05 12:41:26,FileRead,usuario_02,\Users\Public
case_194,2026-03-05 12:46:13,ServiceQuery,usuario_02,update.microsoft.com
case_194,2026-03-05 12:48:36,PrintJob,usuario_02,-
case_194,2026-03-05 12:53:00,ScreenCapture,usuario_02,\Device\Pipe
case_194,2026-03-05 12:57:30,ClipboardCapture,usuario_02,\\fileserver\rh
case_194,2026-03-05 13:00:34,LogonOff,usuario_02,D:\backup
case_265,2026-03-03 09:35:34,LogonSuccess,usuario_13,\Windows\System32
case_265,2026-03-03 09:39:42,ProcessExit,usuario_13,-
case_265,2026-03-03 09:45:35,FileCreate,usuario_13,\Device\Pipe
case_265,2026-03-03 09:50:17,ImageLoad,usuario_13,D:\backup
case_265,2026-03-03 09:54:04,FileModify,usuario_13,HKLM\Software
case_265,2026-03-03 09:55:58,RegistryModify,usuario_13,\Users\Public
case_265,2026-03-03 09:56:39,ClipboardCapture,usuario_13,8.8.8.8
case_265,2026-03-03 09:57:53,LogonOff,usuario_13,\Users\Documents
case_273,2026-03-05 08:16:27,LogonSuccess,usuario_10,\\fileserver\rh
case_273,2026-03-05 08:22:09,ImageLoad,usuario_10,\\fileserver\rh
case_273,2026-03-05 08:24:47,NetworkConnect,usuario_10,\\fileserver\rh
case_273,2026-03-05 08:30:11,ProcessCreate,usuario_10,update.microsoft.com
case_273,2026-03-05 08:32:27,FileCreate,usuario_10,\\fileserver\financeiro
case_273,2026-03-05 08:35:32,ProcessCreate,usuario_10,HKLM\Software
case_273,2026-03-05 08:40:41,ImageLoad,usuario_10,HKLM\Software
case_273,2026-03-05 08:43:59,DnsQuery,usuario_10,\\fileserver\rh
case_273,2026-03-05 08:45:57,DnsQuery,usuario_10,\\fileserver\financeiro
case_273,2026-03-05 08:50:42,ProcessExit,usuario_10,\Device\Pipe
case_273,2026-03-05 08:54:32,NetworkConnect,usuario_10,\\fileserver\rh
case_273,2026-03-05 08:57:07,ProcessCreate,usuario_10,-
case_273,2026-03-05 09:01:04,PowerShellExec,usuario_10,\Device\Pipe
case_273,2026-03-05 09:07:01,FileRead,usuario_10,HKLM\Software
case_273,2026-03-05 09:12:34,PrintJob,usuario_10,D:\backup
case_273,2026-03-05 09:14:05,ScheduledTaskQuery,usuario_10,D:\backup
case_273,2026-03-05 09:20:17,LogonOff,usuario_10,\\fileserver\rh
case_137,2026-03-03 18:03:43,LogonSuccess,usuario_22,cdn.contoso.com
case_137,2026-03-03 18:09:46,FileCreate,usuario_22,cdn.contoso.com
case_137,2026-03-03 18:15:25,ProcessCreate,usuario_22,D:\backup
case_137,2026-03-03 18:18:00,ProcessExit,usuario_22,\\fileserver\financeiro
case_137,2026-03-03 18:19:55,ProcessExit,usuario_22,HKLM\Software
case_137,2026-03-03 18:21:49,FileCreate,usuario_22,\Users\Public
case_137,2026-03-03 18:27:18,DnsQuery,usuario_22,\\fileserver\rh
case_137,2026-03-03 18:33:22,ProcessCreate,usuario_22,\Users\Public
case_137,2026-03-03 18:37:24,ImageLoad,usuario_22,update.microsoft.com
case_137,2026-03-03 18:37:53,FileCreate,usuario_22,\Windows\System32
case_137,2026-03-03 18:41:35,ProcessExit,usuario_22,\Users\Public
case_137,2026-03-03 18:42:01,ImageLoad,usuario_22,C:\temp
case_137,2026-03-03 18:47:56,FileCreate,usuario_22,cdn.contoso.com
case_137,2026-03-03 18:52:11,FileRead,usuario_22,\Users\Documents
case_137,2026-03-03 18:55:58,ProcessCreate,usuario_22,\Device\Pipe
case_137,2026-03-03 19:01:26,ServiceQuery,usuario_22,\Users\Documents
case_137,2026-03-03 19:05:55,ClipboardCapture,usuario_22,\\fileserver\rh
case_137,2026-03-03 19:11:31,ClipboardCapture,usuario_22,-
case_137,2026-03-03 19:14:55,LogonOff,usuario_22,\Users\Documents
case_177,2026-03-03 10:47:21,LogonSuccess,usuario_21,\\fileserver\financeiro
case_177,2026-03-03 10:50:45,ProcessCreate,usuario_21,\Users\Documents
case_177,2026-03-03 10:54:10,ProcessCreate,usuario_21,\Users\Documents
case_177,2026-03-03 10:59:31,ImageLoad,usuario_21,update.microsoft.com
case_177,2026-03-03 11:05:00,ImageLoad,usuario_21,\\fileserver\financeiro
case_177,2026-03-03 11:07:21,FileCreate,usuario_21,\Device\Pipe
case_177,2026-03-03 11:10:02,NetworkConnect,usuario_21,HKLM\Software
case_177,2026-03-03 11:15:21,DnsQuery,usuario_21,8.8.8.8
case_177,2026-03-03 11:16:25,ProcessCreate,usuario_21,\Users\Public
case_177,2026-03-03 11:17:51,FileCreate,usuario_21,\Device\Pipe
case_177,2026-03-03 11:24:31,ImageLoad,usuario_21,-
case_177,2026-03-03 11:25:52,NetworkConnect,usuario_21,\Windows\System32
case_177,2026-03-03 11:31:12,FileRead,usuario_21,\Device\Pipe
case_177,2026-03-03 11:33:09,LogonOff,usuario_21,HKLM\Software
case_209,2026-03-06 09:08:59,LogonSuccess,usuario_08,8.8.8.8
case_209,2026-03-06 09:12:55,ProcessExit,usuario_08,\\fileserver\financeiro
case_209,2026-03-06 09:14:20,ProcessExit,usuario_08,8.8.8.8
case_209,2026-03-06 09:20:36,FileCreate,usuario_08,update.microsoft.com
case_209,2026-03-06 09:22:59,ImageLoad,usuario_08,\Users\Documents
case_209,2026-03-06 09:25:49,NetworkConnect,usuario_08,\Users\Public
case_209,2026-03-06 09:29:01,ProcessExit,usuario_08,\\fileserver\financeiro
case_209,2026-03-06 09:34:23,FileCreate,usuario_08,-
case_209,2026-03-06 09:39:58,DnsQuery,usuario_08,\Users\Public
case_209,2026-03-06 09:46:27,FileRead,usuario_08,\Windows\System32
case_209,2026-03-06 09:47:24,FileRead,usuario_08,\Users\Documents
case_209,2026-03-06 09:50:45,PipeCreate,usuario_08,cdn.contoso.com
case_209,2026-03-06 09:54:34,FileModify,usuario_08,\Device\Pipe
case_209,2026-03-06 09:58:44,ScheduledTaskQuery,usuario_08,\Users\Documents
case_209,2026-03-06 10:02:47,ClipboardCapture,usuario_08,\\fileserver\rh
case_209,2026-03-06 10:07:11,LogonOff,usuario_08,\Users\Documents
case_134,2026-03-05 14:13:47,LogonSuccess,usuario_07,\\fileserver\rh
case_134,2026-03-05 14:17:11,ImageLoad,usuario_07,8.8.8.8
case_134,2026-03-05 14:19:55,ImageLoad,usuario_07,\\fileserver\rh
case_134,2026-03-05 14:25:28,ProcessCreate,usuario_07,D:\backup
case_134,2026-03-05 14:28:03,ImageLoad,usuario_07,update.microsoft.com
case_134,2026-03-05 14:31:03,ProcessCreate,usuario_07,8.8.8.8
case_134,2026-03-05 14:32:47,NetworkConnect,usuario_07,\\fileserver\financeiro
case_134,2026-03-05 14:39:24,ImageLoad,usuario_07,cdn.contoso.com
case_134,2026-03-05 14:41:01,FileRead,usuario_07,update.microsoft.com
case_134,2026-03-05 14:46:57,FileModify,usuario_07,\Device\Pipe
case_134,2026-03-05 14:51:02,ProcessCreate,usuario_07,\Windows\System32
case_134,2026-03-05 14:52:58,RegistryModify,usuario_07,C:\temp
case_134,2026-03-05 14:53:45,ClipboardCapture,usuario_07,HKLM\Software
case_134,2026-03-05 14:55:38,DriverLoad,usuario_07,\Windows\System32
case_134,2026-03-05 14:59:58,PrintJob,usuario_07,\\fileserver\rh
case_134,2026-03-05 15:01:41,ScreenCapture,usuario_07,\Users\Documents
case_227,2026-03-05 10:05:43,LogonSuccess,usuario_20,\Windows\System32
case_227,2026-03-05 10:08:58,ImageLoad,usuario_20,\\fileserver\financeiro
case_227,2026-03-05 10:12:01,ProcessCreate,usuario_20,\\fileserver\financeiro
case_227,2026-03-05 10:16:08,DnsQuery,usuario_20,C:\temp
case_227,2026-03-05 10:20:24,DnsQuery,usuario_20,\Users\Documents
case_227,2026-03-05 10:24:59,NetworkConnect,usuario_20,HKLM\Software
case_227,2026-03-05 10:29:51,ImageLoad,usuario_20,\Users\Documents
case_227,2026-03-05 10:31:38,ProcessExit,usuario_20,\Device\Pipe
case_227,2026-03-05 10:35:17,ImageLoad,usuario_20,\\fileserver\rh
case_227,2026-03-05 10:39:03,FileModify,usuario_20,\Windows\System32
case_227,2026-03-05 10:45:01,DriverLoad,usuario_20,-
case_227,2026-03-05 10:46:01,LogonOff,usuario_20,\Device\Pipe
case_088,2026-03-04 11:26:23,LogonSuccess,usuario_24,\\fileserver\financeiro
case_088,2026-03-04 11:30:18,ProcessExit,usuario_24,\Device\Pipe
case_088,2026-03-04 11:35:51,ProcessExit,usuario_24,-
case_088,2026-03-04 11:39:38,ProcessCreate,usuario_24,\Users\Public
case_088,2026-03-04 11:40:38,ImageLoad,usuario_24,C:\temp
case_088,2026-03-04 11:43:53,ProcessExit,usuario_24,HKLM\Software
case_088,2026-03-04 11:46:53,FileRead,usuario_24,\\fileserver\financeiro
case_088,2026-03-04 11:52:47,FileModify,usuario_24,\\fileserver\rh
case_088,2026-03-04 11:59:10,FileModify,usuario_24,\\fileserver\rh
case_088,2026-03-04 12:04:39,ServiceQuery,usuario_24,\Device\Pipe
case_088,2026-03-04 12:08:21,PrintJob,usuario_24,\\fileserver\rh
case_088,2026-03-04 12:12:28,WmiQuery,usuario_24,D:\backup
case_088,2026-03-04 12:15:53,LogonOff,usuario_24,\Users\Documents
case_038,2026-03-05 14:17:32,LogonSuccess,usuario_28,\Users\Public
case_038,2026-03-05 14:23:19,NetworkConnect,usuario_28,\\fileserver\rh
case_038,2026-03-05 14:26:47,ImageLoad,usuario_28,-
case_038,2026-03-05 14:29:00,ImageLoad,usuario_28,HKLM\Software
case_038,2026-03-05 14:30:28,ImageLoad,usuario_28,cdn.contoso.com
case_038,2026-03-05 14:32:06,ProcessExit,usuario_28,cdn.contoso.com
case_038,2026-03-05 14:37:36,ProcessExit,usuario_28,\\fileserver\financeiro
case_038,2026-03-05 14:41:28,ImageLoad,usuario_28,\Users\Documents
case_038,2026-03-05 14:46:29,ProcessCreate,usuario_28,cdn.contoso.com
case_038,2026-03-05 14:51:24,FileRead,usuario_28,D:\backup
case_038,2026-03-05 14:57:24,PipeCreate,usuario_28,HKLM\Software
case_038,2026-03-05 14:59:50,WmiQuery,usuario_28,\Device\Pipe
case_038,2026-03-05 15:05:15,LogonOff,usuario_28,D:\backup
case_042,2026-03-05 13:19:05,LogonSuccess,usuario_30,\\fileserver\rh
case_042,2026-03-05 13:22:29,ProcessExit,usuario_30,update.microsoft.com
case_042,2026-03-05 13:27:03,NetworkConnect,usuario_30,cdn.contoso.com
case_042,2026-03-05 13:28:13,FileCreate,usuario_30,D:\backup
case_042,2026-03-05 13:34:42,RegistryModify,usuario_30,cdn.contoso.com
case_042,2026-03-05 13:37:45,FileRead,usuario_30,HKLM\Software
case_042,2026-03-05 13:41:14,RegistryModify,usuario_30,\\fileserver\financeiro
case_042,2026-03-05 13:45:05,ProcessExit,usuario_30,\Windows\System32
case_042,2026-03-05 13:50:13,ImageLoad,usuario_30,HKLM\Software
case_042,2026-03-05 13:56:52,PipeCreate,usuario_30,C:\temp
case_042,2026-03-05 13:57:20,FileModify,usuario_30,\\fileserver\rh
case_042,2026-03-05 14:02:23,FileModify,usuario_30,-
case_042,2026-03-05 14:07:39,ScheduledTaskQuery,usuario_30,\Users\Documents
case_042,2026-03-05 14:11:32,WmiQuery,usuario_30,\\fileserver\rh
case_042,2026-03-05 14:13:10,ScheduledTaskQuery,usuario_30,HKLM\Software
case_042,2026-03-05 14:16:18,LogonOff,usuario_30,HKLM\Software
case_017,2026-03-05 07:44:20,LogonSuccess,usuario_08,\Device\Pipe
case_017,2026-03-05 07:47:07,NetworkConnect,usuario_08,HKLM\Software
case_017,2026-03-05 07:48:13,ProcessExit,usuario_08,8.8.8.8
case_017,2026-03-05 07:49:23,ProcessExit,usuario_08,D:\backup
case_017,2026-03-05 07:55:07,NetworkConnect,usuario_08,\Users\Documents
case_017,2026-03-05 07:56:18,ProcessCreate,usuario_08,cdn.contoso.com
case_017,2026-03-05 07:58:03,ProcessExit,usuario_08,\Users\Documents
case_017,2026-03-05 08:00:56,DnsQuery,usuario_08,\Windows\System32
case_017,2026-03-05 08:01:39,ProcessCreate,usuario_08,\\fileserver\financeiro
case_017,2026-03-05 08:02:27,ProcessCreate,usuario_08,\\fileserver\rh
case_017,2026-03-05 08:05:50,PipeCreate,usuario_08,\\fileserver\financeiro
case_017,2026-03-05 08:09:50,FileRead,usuario_08,C:\temp
case_017,2026-03-05 08:12:15,ServiceQuery,usuario_08,update.microsoft.com
case_017,2026-03-05 08:16:05,DriverLoad,usuario_08,-
case_017,2026-03-05 08:22:14,ClipboardCapture,usuario_08,D:\backup
case_017,2026-03-05 08:24:06,DriverLoad,usuario_08,C:\temp
case_017,2026-03-05 08:25:55,ClipboardCapture,usuario_08,\Users\Public
case_017,2026-03-05 08:31:27,ScreenCapture,usuario_08,8.8.8.8
case_017,2026-03-05 08:37:04,LogonOff,usuario_08,\Device\Pipe
case_023,2026-03-06 17:36:39,LogonSuccess,usuario_28,\\fileserver\rh
case_023,2026-03-06 17:38:49,ProcessCreate,usuario_28,D:\backup
case_023,2026-03-06 17:43:31,NetworkConnect,usuario_28,\Users\Public
case_023,2026-03-06 17:46:47,ProcessCreate,usuario_28,8.8.8.8
case_023,2026-03-06 17:48:03,ProcessExit,usuario_28,\\fileserver\rh
case_023,2026-03-06 17:54:10,ImageLoad,usuario_28,\Device\Pipe
case_023,2026-03-06 17:59:33,ProcessCreate,usuario_28,cdn.contoso.com
case_023,2026-03-06 18:04:22,ImageLoad,usuario_28,\Device\Pipe
case_023,2026-03-06 18:07:19,DnsQuery,usuario_28,\Windows\System32
case_023,2026-03-06 18:09:31,ProcessExit,usuario_28,8.8.8.8
case_023,2026-03-06 18:14:57,PowerShellExec,usuario_28,\Windows\System32
case_023,2026-03-06 18:15:20,FileModify,usuario_28,HKLM\Software
case_023,2026-03-06 18:18:14,FileRead,usuario_28,HKLM\Software
case_023,2026-03-06 18:19:44,FileRead,usuario_28,D:\backup
case_023,2026-03-06 18:22:14,RegistryModify,usuario_28,\\fileserver\rh
case_023,2026-03-06 18:25:21,ScheduledTaskQuery,usuario_28,\Users\Public
case_023,2026-03-06 18:25:44,PrintJob,usuario_28,cdn.contoso.com
case_023,2026-03-06 18:29:44,LogonOff,usuario_28,C:\temp
case_197,2026-03-03 12:40:57,LogonSuccess,usuario_06,update.microsoft.com
case_197,2026-03-03 12:43:28,ProcessCreate,usuario_06,\Device\Pipe
case_197,2026-03-03 12:47:57,ProcessExit,usuario_06,\\fileserver\rh
case_197,2026-03-03 12:51:23,FileCreate,usuario_06,cdn.contoso.com
case_197,2026-03-03 12:51:49,ProcessCreate,usuario_06,\\fileserver\financeiro
case_197,2026-03-03 12:54:43,NetworkConnect,usuario_06,\Users\Documents
case_197,2026-03-03 12:57:53,FileModify,usuario_06,update.microsoft.com
case_197,2026-03-03 13:03:52,DnsQuery,usuario_06,-
case_197,2026-03-03 13:08:19,ImageLoad,usuario_06,\Users\Public
case_197,2026-03-03 13:10:57,ServiceQuery,usuario_06,\Device\Pipe
case_197,2026-03-03 13:15:42,FileRead,usuario_06,\Users\Documents
case_197,2026-03-03 13:21:29,ProcessExit,usuario_06,\Windows\System32
case_197,2026-03-03 13:23:04,FileModify,usuario_06,8.8.8.8
case_197,2026-03-03 13:25:16,DriverLoad,usuario_06,\Device\Pipe
case_197,2026-03-03 13:26:48,LogonOff,usuario_06,\\fileserver\financeiro
case_204,2026-03-03 14:20:44,LogonSuccess,usuario_23,HKLM\Software
case_204,2026-03-03 14:23:33,ImageLoad,usuario_23,C:\temp
case_204,2026-03-03 14:29:03,NetworkConnect,usuario_23,8.8.8.8
case_204,2026-03-03 14:33:28,ProcessCreate,usuario_23,\Device\Pipe
case_204,2026-03-03 14:34:50,DnsQuery,usuario_23,\Device\Pipe
case_204,2026-03-03 14:35:49,ProcessCreate,usuario_23,\Users\Public
case_204,2026-03-03 14:38:17,ProcessExit,usuario_23,update.microsoft.com
case_204,2026-03-03 14:40:22,FileModify,usuario_23,cdn.contoso.com
case_204,2026-03-03 14:46:43,ProcessExit,usuario_23,\Users\Documents
case_204,2026-03-03 14:50:05,NetworkConnect,usuario_23,HKLM\Software
case_204,2026-03-03 14:54:12,FileModify,usuario_23,\Users\Documents
case_204,2026-03-03 14:57:06,PrintJob,usuario_23,\\fileserver\financeiro
case_204,2026-03-03 15:02:08,ClipboardCapture,usuario_23,\\fileserver\rh
case_204,2026-03-03 15:08:02,LogonOff,usuario_23,HKLM\Software
case_206,2026-03-02 08:51:35,LogonSuccess,usuario_30,\Device\Pipe
case_206,2026-03-02 08:57:06,DnsQuery,usuario_30,\Windows\System32
case_206,2026-03-02 08:58:29,FileCreate,usuario_30,\\fileserver\rh
case_206,2026-03-02 09:03:40,ImageLoad,usuario_30,\Device\Pipe
case_206,2026-03-02 09:06:44,ImageLoad,usuario_30,\\fileserver\rh
case_206,2026-03-02 09:08:35,DnsQuery,usuario_30,cdn.contoso.com
case_206,2026-03-02 09:12:51,PipeCreate,usuario_30,\Windows\System32
case_206,2026-03-02 09:16:56,WmiQuery,usuario_30,\Windows\System32
case_206,2026-03-02 09:21:14,RegistryModify,usuario_30,\Windows\System32
case_206,2026-03-02 09:24:37,WmiQuery,usuario_30,cdn.contoso.com
case_206,2026-03-02 09:30:23,PrintJob,usuario_30,update.microsoft.com
case_206,2026-03-02 09:32:34,ScreenCapture,usuario_30,8.8.8.8
case_206,2026-03-02 09:33:23,ScreenCapture,usuario_30,-
case_206,2026-03-02 09:34:23,LogonOff,usuario_30,\\fileserver\rh
case_271,2026-03-05 10:54:45,LogonSuccess,usuario_19,C:\temp
case_271,2026-03-05 10:56:06,ProcessExit,usuario_19,\Windows\System32
case_271,2026-03-05 10:57:48,ProcessCreate,usuario_19,\Users\Public
case_271,2026-03-05 11:03:00,ProcessExit,usuario_19,C:\temp
case_271,2026-03-05 11:09:00,ProcessExit,usuario_19,HKLM\Software
case_271,2026-03-05 11:13:08,DnsQuery,usuario_19,\Device\Pipe
case_271,2026-03-05 11:18:07,FileModify,usuario_19,\\fileserver\financeiro
case_271,2026-03-05 11:23:12,FileCreate,usuario_19,\\fileserver\rh
case_271,2026-03-05 11:27:36,PowerShellExec,usuario_19,\Users\Public
case_271,2026-03-05 11:33:32,RegistryModify,usuario_19,C:\temp
case_271,2026-03-05 11:38:50,PipeCreate,usuario_19,8.8.8.8
case_271,2026-03-05 11:40:09,ClipboardCapture,usuario_19,update.microsoft.com
case_271,2026-03-05 11:40:49,WmiQuery,usuario_19,HKLM\Software
case_271,2026-03-05 11:42:52,RemoteThread,usuario_19,C:\temp
case_271,2026-03-05 11:45:45,LogonOff,usuario_19,C:\temp
case_235,2026-03-04 13:19:09,LogonSuccess,usuario_30,D:\backup
case_235,2026-03-04 13:22:44,DnsQuery,usuario_30,\\fileserver\financeiro
case_235,2026-03-04 13:27:49,DnsQuery,usuario_30,update.microsoft.com
case_235,2026-03-04 13:34:27,DnsQuery,usuario_30,HKLM\Software
case_235,2026-03-04 13:36:37,NetworkConnect,usuario_30,-
case_235,2026-03-04 13:41:14,DnsQuery,usuario_30,cdn.contoso.com
case_235,2026-03-04 13:43:54,DnsQuery,usuario_30,\Users\Public
case_235,2026-03-04 13:44:52,NetworkConnect,usuario_30,HKLM\Software
case_235,2026-03-04 13:46:34,PipeCreate,usuario_30,\\fileserver\financeiro
case_235,2026-03-04 13:53:04,RegistryModify,usuario_30,cdn.contoso.com
case_235,2026-03-04 13:59:33,DriverLoad,usuario_30,-
case_235,2026-03-04 14:03:53,LogonOff,usuario_30,\Windows\System32
case_234,2026-03-04 15:39:30,LogonSuccess,usuario_06,cdn.contoso.com
case_234,2026-03-04 15:40:42,NetworkConnect,usuario_06,\Device\Pipe
case_234,2026-03-04 15:43:35,ProcessExit,usuario_06,-
case_234,2026-03-04 15:45:42,ProcessCreate,usuario_06,-
case_234,2026-03-04 15:51:46,FileCreate,usuario_06,C:\temp
case_234,2026-03-04 15:54:51,FileCreate,usuario_06,C:\temp
case_234,2026-03-04 15:56:49,ImageLoad,usuario_06,D:\backup
case_234,2026-03-04 16:00:31,FileCreate,usuario_06,D:\backup
case_234,2026-03-04 16:02:18,ImageLoad,usuario_06,C:\temp
case_234,2026-03-04 16:07:50,ProcessExit,usuario_06,\Device\Pipe
case_234,2026-03-04 16:09:30,FileRead,usuario_06,\\fileserver\financeiro
case_234,2026-03-04 16:14:14,PipeCreate,usuario_06,cdn.contoso.com
case_234,2026-03-04 16:20:08,FileRead,usuario_06,-
case_234,2026-03-04 16:24:01,FileRead,usuario_06,D:\backup
case_234,2026-03-04 16:30:32,ClipboardCapture,usuario_06,\\fileserver\rh
case_234,2026-03-04 16:32:49,LogonOff,usuario_06,\\fileserver\rh
case_005,2026-03-02 18:29:41,LogonSuccess,usuario_15,update.microsoft.com
case_005,2026-03-02 18:35:39,ImageLoad,usuario_15,\Users\Documents
case_005,2026-03-02 18:40:08,ImageLoad,usuario_15,C:\temp
case_005,2026-03-02 18:42:05,DnsQuery,usuario_15,\\fileserver\rh
case_005,2026-03-02 18:44:16,DnsQuery,usuario_15,\Windows\System32
case_005,2026-03-02 18:49:32,ImageLoad,usuario_15,\Users\Documents
case_005,2026-03-02 18:54:29,DnsQuery,usuario_15,\Windows\System32
case_005,2026-03-02 18:57:29,ProcessCreate,usuario_15,\Windows\System32
case_005,2026-03-02 18:58:14,ProcessExit,usuario_15,-
case_005,2026-03-02 19:02:38,ProcessCreate,usuario_15,update.microsoft.com
case_005,2026-03-02 19:07:29,NetworkConnect,usuario_15,C:\temp
case_005,2026-03-02 19:08:18,DnsQuery,usuario_15,update.microsoft.com
case_005,2026-03-02 19:09:19,FileModify,usuario_15,C:\temp
case_005,2026-03-02 19:10:14,ServiceQuery,usuario_15,-
case_005,2026-03-02 19:11:08,ServiceQuery,usuario_15,\Device\Pipe
case_005,2026-03-02 19:13:28,PrintJob,usuario_15,8.8.8.8
case_005,2026-03-02 19:14:49,ScreenCapture,usuario_15,-
case_005,2026-03-02 19:17:15,LogonOff,usuario_15,-
case_274,2026-03-04 16:15:35,LogonSuccess,usuario_22,8.8.8.8
case_274,2026-03-04 16:15:56,NetworkConnect,usuario_22,\Users\Public
case_274,2026-03-04 16:17:52,ImageLoad,usuario_22,D:\backup
case_274,2026-03-04 16:20:22,DnsQuery,usuario_22,cdn.contoso.com
case_274,2026-03-04 16:24:34,FileCreate,usuario_22,update.microsoft.com
case_274,2026-03-04 16:29:52,ImageLoad,usuario_22,\\fileserver\rh
case_274,2026-03-04 16:34:33,ProcessExit,usuario_22,-
case_274,2026-03-04 16:38:28,FileRead,usuario_22,HKLM\Software
case_274,2026-03-04 16:41:04,ImageLoad,usuario_22,\Windows\System32
case_274,2026-03-04 16:45:02,FileModify,usuario_22,\Device\Pipe
case_274,2026-03-04 16:49:32,RegistryModify,usuario_22,-
case_274,2026-03-04 16:50:47,ScheduledTaskQuery,usuario_22,cdn.contoso.com
case_274,2026-03-04 16:54:50,LogonOff,usuario_22,8.8.8.8
case_065,2026-03-06 18:01:05,LogonSuccess,usuario_14,\Windows\System32
case_065,2026-03-06 18:04:29,ProcessCreate,usuario_14,\Users\Documents
case_065,2026-03-06 18:06:30,NetworkConnect,usuario_14,\\fileserver\rh
case_065,2026-03-06 18:09:58,FileCreate,usuario_14,cdn.contoso.com
case_065,2026-03-06 18:14:36,FileCreate,usuario_14,8.8.8.8
case_065,2026-03-06 18:20:21,DnsQuery,usuario_14,\Users\Public
case_065,2026-03-06 18:26:29,DnsQuery,usuario_14,\Windows\System32
case_065,2026-03-06 18:28:52,ProcessCreate,usuario_14,\\fileserver\financeiro
case_065,2026-03-06 18:33:22,PipeCreate,usuario_14,-
case_065,2026-03-06 18:37:30,ClipboardCapture,usuario_14,C:\temp
case_140,2026-03-05 09:12:11,LogonSuccess,usuario_22,cdn.contoso.com
case_140,2026-03-05 09:14:43,NetworkConnect,usuario_22,\\fileserver\financeiro
case_140,2026-03-05 09:18:04,ProcessExit,usuario_22,D:\backup
case_140,2026-03-05 09:18:47,FileCreate,usuario_22,D:\backup
case_140,2026-03-05 09:23:52,FileCreate,usuario_22,\\fileserver\rh
case_140,2026-03-05 09:25:29,ImageLoad,usuario_22,\Users\Documents
case_140,2026-03-05 09:30:12,PipeCreate,usuario_22,-
case_140,2026-03-05 09:36:14,FileModify,usuario_22,\Users\Public
case_140,2026-03-05 09:42:35,ScreenCapture,usuario_22,\Windows\System32
case_140,2026-03-05 09:46:39,WmiQuery,usuario_22,D:\backup
case_140,2026-03-05 09:50:53,LogonOff,usuario_22,D:\backup
case_049,2026-03-05 17:01:07,LogonSuccess,usuario_20,\\fileserver\rh
case_049,2026-03-05 17:02:38,DnsQuery,usuario_20,C:\temp
case_049,2026-03-05 17:05:39,ProcessExit,usuario_20,cdn.contoso.com
case_049,2026-03-05 17:11:16,NetworkConnect,usuario_20,\Windows\System32
case_049,2026-03-05 17:14:39,ProcessExit,usuario_20,\Windows\System32
case_049,2026-03-05 17:19:07,NetworkConnect,usuario_20,C:\temp
case_049,2026-03-05 17:21:06,ImageLoad,usuario_20,8.8.8.8
case_049,2026-03-05 17:26:13,FileModify,usuario_20,update.microsoft.com
case_049,2026-03-05 17:32:07,FileRead,usuario_20,cdn.contoso.com
